Row,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,,,,,,,,,,,
130,F1,14/10/95,Strasbourg,Guingamp,0,0,D,0,0,D,,,,,,,,,,,
131,F1,15/10/95,Le Havre,St Etienne,2,2,D,2,1,H,,,,,,,,,,,
132,F1,21/10/95,Bastia,Strasbourg,1,1,D,1,0,H,,,,,,,,,,,
133,F1,21/10/95,Bordeaux,Rennes,0,0,D,0,0,D,,,,,,,,,,,
134,F1,21/10/95,Gueugnon,Cannes,1,1,D,0,1,A,,,,,,,,,,,
135,F1,21/10/95,Guingamp,Le Havre,2,2,D,1,1,D,,,,,,,,,,,
136,F1,21/10/95,Lille,Metz,0,0,D,0,0,D,,,,,,,,,,,
137,F1,21/10/95,Monaco,Montpellier,3,1,H,1,1,D,,,,,,,,,,,
138,F1,21/10/95,Nantes,Lyon,0,0,D,0,0,D,,,,,,,,,,,
139,F1,21/10/95,Nice,Martigues,1,0,H,0,0,D,,,,,,,,,,,
140,F1,21/10/95,St Etienne,Lens,1,1,D,0,0,D,,,,,,,,,,,
141,F1,22/10/95,Paris SG,Auxerre,3,1,H,1,0,H,,,,,,,,,,,
142,F1,26/10/95,Metz,Paris SG,0,3,A,0,2,A,,,,,,,,,,,
143,F1,27/10/95,Auxerre,Lille,1,2,A,1,0,H,,,,,,,,,,,
144,F1,27/10/95,Cannes,Monaco,1,1,D,0,1,A,,,,,,,,,,,
145,F1,27/10/95,Le Havre,Nantes,0,1,A,0,1,A,,,,,,,,,,,
146,F1,27/10/95,Lens,Guingamp,0,1,A,0,0,D,,,,,,,,,,,
147,F1,27/10/95,Lyon,Bastia,1,1,D,0,0,D,,,,,,,,,,,
148,F1,27/10/95,Martigues,Bordeaux,3,1,H,0,0,D,,,,,,,,,,,
149,F1,27/10/95,Montpellier,Gueugnon,2,2,D,1,1,D,,,,,,,,,,,
150,F1,27/10/95,Rennes,Nice,1,0,H,0,0,D,,,,,,,,,,,
151,F1,27/10/95,Strasbourg,St Etienne,3,1,H,0,0,D,,,,,,,,,,,
152,F1,04/11/95,Bastia,Metz,1,0,H,0,0,D,,,,,,,,,,,
153,F1,04/11/95,Bordeaux,Auxerre,0,1,A,0,0,D,,,,,,,,,,,
154,F1,04/11/95,Gueugnon,Le Havre,0,1,A,0,0,D,,,,,,,,,,,
155,F1,04/11/95,Guingamp,Lyon,1,0,H,0,0,D,,,,,,,,,,,
156,F1,04/11/95,Lille,Martigues,0,0,D,0,0,D,,,,,,,,,,,
