Row,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,,,,,,,,,,,,,,,,,,,,,
147,D1,03/12/94,Stuttgart,M'gladbach,2,4,A,,,,,,,,,,,,,,,,,,,,,
148,D1,03/12/94,Uerdingen,Freiburg,0,2,A,,,,,,,,,,,,,,,,,,,,,
149,D1,10/12/94,Dresden,Leverkusen,1,1,D,,,,,,,,,,,,,,,,,,,,,
150,D1,10/12/94,Duisburg,Stuttgart,2,0,H,,,,,,,,,,,,,,,,,,,,,
151,D1,10/12/94,Freiburg,Schalke 04,3,0,H,,,,,,,,,,,,,,,,,,,,,
152,D1,10/12/94,Hamburg,Dortmund,0,4,A,,,,,,,,,,,,,,,,,,,,,
153,D1,10/12/94,Munich 1860,Ein Frankfurt,2,1,H,,,,,,,,,,,,,,,,,,,,,
154,D1,10/12/94,Werder Bremen,Bayern Munich,0,0,D,,,,,,,,,,,,,,,,,,,,,
155,D1,17/02/95,Duisburg,Uerdingen,2,0,H,,,,,,,,,,,,,,,,,,,,,
156,D1,17/02/95,FC Koln,Ein Frankfurt,3,0,H,,,,,,,,,,,,,,,,,,,,,
157,D1,17/02/95,Freiburg,Karlsruhe,2,1,H,,,,,,,,,,,,,,,,,,,,,
158,D1,18/02/95,Bochum,Bayern Munich,1,2,A,,,,,,,,,,,,,,,,,,,,,
159,D1,18/02/95,Hamburg,Stuttgart,0,2,A,,,,,,,,,,,,,,,,,,,,,
160,D1,18/02/95,Kaiserslautern,Leverkusen,1,0,H,,,,,,,,,,,,,,,,,,,,,
161,D1,18/02/95,M'gladbach,Schalke 04,0,1,A,,,,,,,,,,,,,,,,,,,,,
162,D1,18/02/95,Munich 1860,Dortmund,1,5,A,,,,,,,,,,,,,,,,,,,,,
163,D1,18/02/95,Werder Bremen,Dresden,1,0,H,,,,,,,,,,,,,,,,,,,,,
164,D1,25/02/95,Bayern Munich,Freiburg,2,2,D,,,,,,,,,,,,,,,,,,,,,
165,D1,25/02/95,Dortmund,FC Koln,2,1,H,,,,,,,,,,,,,,,,,,,,,
166,D1,25/02/95,Dresden,Bochum,0,2,A,,,,,,,,,,,,,,,,,,,,,
167,D1,25/02/95,Ein Frankfurt,Kaiserslautern,1,3,A,,,,,,,,,,,,,,,,,,,,,
168,D1,25/02/95,Leverkusen,Werder Bremen,1,2,A,,,,,,,,,,,,,,,,,,,,,
169,D1,25/02/95,Schalke 04,Duisburg,0,0,D,,,,,,,,,,,,,,,,,,,,,
170,D1,25/02/95,Stuttgart,Munich 1860,1,1,D,,,,,,,,,,,,,,,,,,,,,
171,D1,25/02/95,Uerdingen,Hamburg,4,1,H,,,,,,,,,,,,,,,,,,,,,
172,D1,26/02/95,Karlsruhe,M'gladbach,2,4,A,,,,,,,,,,,,,,,,,,,,,
173,D1,04/03/95,Bochum,Werder Bremen,1,3,A,,,,,,,,,,,,,,,,,,,,,
174,D1,04/03/95,Duisburg,Karlsruhe,0,0,D,,,,,,,,,,,,,,,,,,,,,
175,D1,04/03/95,Ein Frankfurt,Leverkusen,2,0,H,,,,,,,,,,,,,,,,,,,,,
176,D1,04/03/95,Freiburg,Dresden,3,1,H,,,,,,,,,,,,,,,,,,,,,
177,D1,04/03/95,Hamburg,Schalke 04,3,0,H,,,,,,,,,,,,,,,,,,,,,
178,D1,04/03/95,Kaiserslautern,Dortmund,1,0,H,,,,,,,,,,,,,,,,,,,,,
179,D1,04/03/95,M'gladbach,Bayern Munich,2,2,D,,,,,,,,,,,,,,,,,,,,,
180,D1,05/03/95,FC Koln,Stuttgart,1,0,H,,,,,,,,,,,,,,,,,,,,,
181,D1,10/03/95,Bayern Munich,Duisburg,1,1,D,,,,,,,,,,,,,,,,,,,,,
182,D1,10/03/95,Werder Bremen,Freiburg,5,1,H,,,,,,,,,,,,,,,,,,,,,
183,D1,11/03/95,Dortmund,Ein Frankfurt,1,1,D,,,,,,,,,,,,,,,,,,,,,
184,D1,11/03/95,Dresden,M'gladbach,0,3,A,,,,,,,,,,,,,,,,,,,,,
185,D1,11/03/95,Karlsruhe,Hamburg,2,0,H,,,,,,,,,,,,,,,,,,,,,
186,D1,11/03/95,Leverkusen,Bochum,1,3,A,,,,,,,,,,,,,,,,,,,,,
187,D1,11/03/95,Stuttgart,Kaiserslautern,2,2,D,,,,,,,,,,,,,,,,,,,,,
188,D1,11/03/95,Uerdingen,FC Koln,0,0,D,,,,,,,,,,,,,,,,,,,,,
189,D1,12/03/95,Schalke 04,Munich 1860,6,2,H,,,,,,,,,,,,,,,,,,,,,
190,D1,17/03/95,Kaiserslautern,Uerdingen,1,1,D,,,,,,,,,,,,,,,,,,,,,
191,D1,17/03/95,M'gladbach,Werder Bremen,2,0,H,,,,,,,,,,,,,,,,,,,,,
192,D1,18/03/95,Dortmund,Leverkusen,0,3,A,,,,,,,,,,,,,,,,,,,,,
193,D1,18/03/95,Ein Frankfurt,Stuttgart,2,2,D,,,,,,,,,,,,,,,,,,,,,
194,D1,18/03/95,FC Koln,Schalke 04,5,1,H,,,,,,,,,,,,,,,,,,,,,
195,D1,18/03/95,Freiburg,Bochum,1,2,A,,,,,,,,,,,,,,,,,,,,,
196,D1,18/03/95,Hamburg,Bayern Munich,1,1,D,,,,,,,,,,,,,,,,,,,,,
197,D1,18/03/95,Munich 1860,Karlsruhe,1,0,H,,,,,,,,,,,,,,,,,,,,,
198,D1,19/03/95,Duisburg,Dresden,1,1,D,,,,,,,,,,,,,,,,,,,,,
199,D1,21/03/95,Munich 1860,Uerdingen,1,1,D,,,,,,,,,,,,,,,,,,,,,
200,D1,25/03/95,Bayern Munich,Munich 1860,1,0,H,,,,,,,,,,,,,,,,,,,,,
201,D1,25/03/95,Bochum,M'gladbach,0,2,A,,,,,,,,,,,,,,,,,,,,,
202,D1,25/03/95,Dresden,Hamburg,1,1,D,,,,,,,,,,,,,,,,,,,,,
203,D1,25/03/95,Karlsruhe,FC Koln,0,0,D,,,,,,,,,,,,,,,,,,,,,
204,D1,25/03/95,Leverkusen,Freiburg,2,4,A,,,,,,,,,,,,,,,,,,,,,
205,D1,25/03/95,Schalke 04,Kaiserslautern,0,1,A,,,,,,,,,,,,,,,,,,,,,
206,D1,25/03/95,Stuttgart,Dortmund,0,0,D,,,,,,,,,,,,,,,,,,,,,
207,D1,25/03/95,Uerdingen,Ein Frankfurt,1,1,D,,,,,,,,,,,,,,,,,,,,,
208,D1,25/03/95,Werder Bremen,Duisburg,5,1,H,,,,,,,,,,,,,,,,,,,,,
209,D1,31/03/95,Duisburg,Bochum,3,1,H,,,,,,,,,,,,,,,,,,,,,
210,D1,31/03/95,Ein Frankfurt,Schalke 04,0,3,A,,,,,,,,,,,,,,,,,,,,,
211,D1,01/04/95,Dortmund,Uerdingen,3,1,H,,,,,,,,,,,,,,,,,,,,,
212,D1,01/04/95,FC Koln,Bayern Munich,3,1,H,,,,,,,,,,,,,,,,,,,,,
213,D1,01/04/95,Kaiserslautern,Karlsruhe,0,0,D,,,,,,,,,,,,,,,,,,,,,
214,D1,01/04/95,M'gladbach,Freiburg,1,2,A,,,,,,,,,,,,,,,,,,,,,
215,D1,01/04/95,Munich 1860,Dresden,3,1,H,,,,,,,,,,,,,,,,,,,,,
216,D1,01/04/95,Stuttgart,Leverkusen,4,2,H,,,,,,,,,,,,,,,,,,,,,
217,D1,02/04/95,Hamburg,Werder Bremen,0,0,D,,,,,,,,,,,,,,,,,,,,,
218,D1,07/04/95,Bochum,Hamburg,0,0,D,,,,,,,,,,,,,,,,,,,,,
219,D1,07/04/95,Uerdingen,Stuttgart,4,1,H,,,,,,,,,,,,,,,,,,,,,
220,D1,08/04/95,Bayern Munich,Kaiserslautern,1,1,D,,,,,,,,,,,,,,,,,,,,,
221,D1,08/04/95,Dresden,FC Koln,1,3,A,,,,,,,,,,,,,,,,,,,,,
222,D1,08/04/95,Freiburg,Duisburg,3,0,H,,,,,,,,,,,,,,,,,,,,,
223,D1,08/04/95,Karlsruhe,Ein Frankfurt,1,1,D,,,,,,,,,,,,,,,,,,,,,
224,D1,08/04/95,Leverkusen,M'gladbach,3,1,H,,,,,,,,,,,,,,,,,,,,,
225,D1,08/04/95,Schalke 04,Dortmund,0,0,D,,,,,,,,,,,,,,,,,,,,,
226,D1,09/04/95,Werder Bremen,Munich 1860,2,0,H,,,,,,,,,,,,,,,,,,,,,
227,D1,13/04/95,Dortmund,Karlsruhe,2,1,H,,,,,,,,,,,,,,,,,,,,,
228,D1,13/04/95,Hamburg,Freiburg,1,2,A,,,,,,,,,,,,,,,,,,,,,
229,D1,13/04/95,Uerdingen,Leverkusen,0,1,A,,,,,,,,,,,,,,,,,,,,,
230,D1,15/04/95,Duisburg,M'gladbach,0,2,A,,,,,,,,,,,,,,,,,,,,,
231,D1,15/04/95,Ein Frankfurt,Bayern Munich,2,0,H,,,,,,,,,,,,,,,,,,,,,
232,D1,15/04/95,FC Koln,Werder Bremen,1,1,D,,,,,,,,,,,,,,,,,,,,,
233,D1,15/04/95,Kaiserslautern,Dresden,3,1,H,,,,,,,,,,,,,,,,,,,,,
234,D1,15/04/95,Stuttgart,Schalke 04,1,1,D,,,,,,,,,,,,,,,,,,,,,
235,D1,16/04/95,Munich 1860,Bochum,4,0,H,,,,,,,,,,,,,,,,,,,,,
236,D1,21/04/95,Bochum,FC Koln,1,0,H,,,,,,,,,,,,,,,,,,,,,
237,D1,21/04/95,Karlsruhe,Stuttgart,3,1,H,,,,,,,,,,,,,,,,,,,,,
238,D1,21/04/95,M'gladbach,Hamburg,2,1,H,,,,,,,,,,,,,,,,,,,,,
239,D1,22/04/95,Bayern Munich,Dortmund,2,1,H,,,,,,,,,,,,,,,,,,,,,
240,D1,22/04/95,Dresden,Ein Frankfurt,1,2,A,,,,,,,,,,,,,,,,,,,,,
241,D1,22/04/95,Freiburg,Munich 1860,1,1,D,,,,,,,,,,,,,,,,,,,,,
242,D1,22/04/95,Leverkusen,Duisburg,2,0,H,,,,,,,,,,,,,,,,,,,,,
243,D1,22/04/95,Schalke 04,Uerdingen,2,0,H,,,,,,,,,,,,,,,,,,,,,
244,D1,22/04/95,Werder Bremen,Kaiserslautern,2,2,D,,,,,,,,,,,,,,,,,,,,,
245,D1,28/04/95,FC Koln,Freiburg,2,0,H,,,,,,,,,,,,,,,,,,,,,
246,D1,28/04/95,Hamburg,Duisburg,3,0,H,,,,,,,,,,,,,,,,,,,,,
247,D1,29/04/95,Dortmund,Dresden,2,0,H,,,,,,,,,,,,,,,,,,,,,
248,D1,29/04/95,Kaiserslautern,Bochum,3,1,H,,,,,,,,,,,,,,,,,,,,,
249,D1,29/04/95,Munich 1860,M'gladbach,2,0,H,,,,,,,,,,,,,,,,,,,,,
250,D1,29/04/95,Schalke 04,Leverkusen,3,2,H,,,,,,,,,,,,,,,,,,,,,
251,D1,29/04/95,Stuttgart,Bayern Munich,0,2,A,,,,,,,,,,,,,,,,,,,,,
252,D1,29/04/95,Uerdingen,Karlsruhe,0,0,D,,,,,,,,,,,,,,,,,,,,,
253,D1,30/04/95,Ein Frankfurt,Werder Bremen,0,0,D,,,,,,,,,,,,,,,,,,,,,
254,D1,05/05/95,Duisburg,Munich 1860,1,1,D,,,,,,,,,,,,,,,,,,,,,
